pc_timestamp,mode,temperature,control_voltage,power_current,water_leak,sensor_status,sensor_update,fault_status,power_status,force_cmd1,force_cmd2,force_cmd3,force_cmd4,force_cmd5,force_cmd6,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,linear_vel_x,linear_vel_y,linear_vel_z,longitude,latitude,depth_raw,depth_lpf,depth_ma,altitude,target_longitude,target_latitude,target_depth,target_roll,target_pitch,target_yaw,target_altitude,target_speed,utc_year,utc_month,utc_day,utc_hour,utc_minute,utc_second
1780298040.913073,1,3.62,23.60,1.50,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.97,-0.44,6.52,-0.13,0.43,-0.20,0.00,0.00,0.00,113.5764774,23.1110140,-0.601,-0.601,-0.601,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.914337,1,3.62,23.60,1.50,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.92,-0.45,6.54,-0.15,0.44,-0.22,0.00,0.00,0.00,113.5764774,23.1110140,-0.604,-0.601,-0.602,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.914721,1,3.62,23.60,1.47,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.88,-0.47,6.56,-0.15,0.38,-0.25,0.00,0.00,0.00,113.5764774,23.1110140,-0.587,-0.598,-0.597,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.915153,1,3.62,23.60,1.47,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.85,-0.48,6.59,-0.11,0.24,-0.28,0.00,0.00,0.00,113.5764774,23.1110140,-0.600,-0.599,-0.598,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.915745,1,3.62,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.84,-0.49,6.61,-0.06,0.04,-0.28,0.00,0.00,0.00,113.5764774,23.1110140,-0.597,-0.598,-0.598,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.916113,1,3.62,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.89,-0.48,6.66,0.06,-0.38,-0.19,0.00,0.00,0.00,113.5764774,23.1110140,-0.570,-0.593,-0.592,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.916477,1,3.62,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.47,6.68,0.12,-0.50,-0.12,0.00,0.00,0.00,113.5764774,23.1110140,-0.574,-0.589,-0.586,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.917432,1,3.62,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.46,6.69,0.15,-0.52,-0.06,0.00,0.00,0.00,113.5764774,23.1110140,-0.565,-0.584,-0.581,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,13,59.0
1780298040.918523,1,3.62,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.04,-0.44,6.70,0.16,-0.44,-0.03,0.00,0.00,0.00,113.5764774,23.1110140,-0.557,-0.579,-0.573,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.919600,1,3.62,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.07,-0.42,6.70,0.14,-0.28,-0.04,0.00,0.00,0.00,113.5764774,23.1110140,-0.564,-0.576,-0.566,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.920095,1,3.62,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.08,-0.41,6.72,0.03,0.07,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.585,-0.578,-0.569,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.920466,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.07,-0.41,6.74,-0.01,0.19,-0.22,0.00,0.00,0.00,113.5764774,23.1110140,-0.567,-0.576,-0.568,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.920787,1,3.62,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.04,-0.41,6.77,-0.06,0.26,-0.28,0.00,0.00,0.00,113.5764774,23.1110140,-0.559,-0.572,-0.566,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.921163,1,3.62,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.01,-0.42,6.80,-0.10,0.29,-0.30,0.00,0.00,0.00,113.5764774,23.1110140,-0.591,-0.576,-0.573,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.921560,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.98,-0.43,6.83,-0.11,0.28,-0.29,0.00,0.00,0.00,113.5764774,23.1110140,-0.577,-0.576,-0.576,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.921990,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.45,6.88,-0.10,0.21,-0.25,0.00,0.00,0.00,113.5764774,23.1110140,-0.598,-0.581,-0.578,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,0.0
1780298040.922404,1,3.62,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.91,-0.46,6.91,-0.07,0.16,-0.23,0.00,0.00,0.00,113.5764774,23.1110140,-0.582,-0.581,-0.581,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.021729,1,3.62,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.90,-0.47,6.93,-0.05,0.10,-0.20,0.00,0.00,0.00,113.5764774,23.1110140,-0.590,-0.583,-0.588,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.141961,1,3.62,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.90,-0.47,6.95,-0.03,0.05,-0.18,0.00,0.00,0.00,113.5764774,23.1110140,-0.589,-0.584,-0.587,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.266171,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.90,-0.47,6.97,-0.01,0.00,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.595,-0.586,-0.591,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.381875,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.90,-0.47,6.99,0.03,-0.08,-0.14,0.00,0.00,0.00,113.5764774,23.1110140,-0.608,-0.591,-0.593,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.501899,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.92,-0.46,7.01,0.05,-0.13,-0.14,0.00,0.00,0.00,113.5764774,23.1110140,-0.590,-0.590,-0.594,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.621959,1,3.62,23.60,1.47,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.46,7.03,0.07,-0.21,-0.15,0.00,0.00,0.00,113.5764774,23.1110140,-0.602,-0.593,-0.597,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.741806,1,3.62,23.60,1.47,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.45,7.04,0.07,-0.29,-0.17,0.00,0.00,0.00,113.5764774,23.1110140,-0.598,-0.594,-0.599,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.866574,1,3.62,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.00,-0.44,7.06,0.05,-0.36,-0.18,0.00,0.00,0.00,113.5764774,23.1110140,-0.608,-0.597,-0.601,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,1.0
1780298041.981818,1,3.62,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.07,-0.43,7.11,0.00,-0.31,-0.23,0.00,0.00,0.00,113.5764774,23.1110140,-0.622,-0.602,-0.604,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.102680,1,3.62,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.09,-0.43,7.14,-0.02,-0.16,-0.26,0.00,0.00,0.00,113.5764774,23.1110140,-0.613,-0.604,-0.609,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.221923,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.09,-0.43,7.16,-0.03,0.03,-0.28,0.00,0.00,0.00,113.5764774,23.1110140,-0.614,-0.606,-0.611,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.341931,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.07,-0.44,7.19,-0.01,0.24,-0.29,0.00,0.00,0.00,113.5764774,23.1110140,-0.607,-0.606,-0.613,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.465842,1,3.72,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.03,-0.44,7.22,0.00,0.38,-0.27,0.00,0.00,0.00,113.5764774,23.1110140,-0.609,-0.607,-0.613,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.581853,1,3.72,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.43,7.26,0.03,0.34,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.603,-0.606,-0.609,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.701723,1,3.72,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.43,7.27,0.02,0.16,-0.09,0.00,0.00,0.00,113.5764774,23.1110140,-0.625,-0.610,-0.611,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.821630,1,3.72,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.43,7.27,0.00,-0.04,-0.05,0.00,0.00,0.00,113.5764774,23.1110140,-0.616,-0.611,-0.612,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,2.0
1780298042.941710,1,3.72,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.95,-0.43,7.28,-0.04,-0.21,-0.03,0.00,0.00,0.00,113.5764774,23.1110140,-0.596,-0.608,-0.610,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.066349,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.98,-0.44,7.28,-0.09,-0.28,-0.06,0.00,0.00,0.00,113.5764774,23.1110140,-0.594,-0.605,-0.607,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.181563,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.01,-0.46,7.32,-0.12,-0.05,-0.20,0.00,0.00,0.00,113.5764774,23.1110140,-0.597,-0.604,-0.605,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.301651,1,3.72,23.60,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.00,-0.47,7.34,-0.09,0.16,-0.27,0.00,0.00,0.00,113.5764774,23.1110140,-0.595,-0.602,-0.600,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.421714,1,3.72,23.60,1.41,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.97,-0.48,7.37,-0.05,0.36,-0.31,0.00,0.00,0.00,113.5764774,23.1110140,-0.599,-0.601,-0.596,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.541718,1,3.72,23.60,1.41,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.92,-0.48,7.41,0.00,0.47,-0.32,0.00,0.00,0.00,113.5764774,23.1110140,-0.609,-0.603,-0.599,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.662109,1,3.72,23.60,1.41,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.87,-0.48,7.43,0.03,0.45,-0.29,0.00,0.00,0.00,113.5764774,23.1110140,-0.591,-0.601,-0.598,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.781489,1,3.72,23.60,1.41,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.83,-0.46,7.48,0.09,0.05,-0.20,0.00,0.00,0.00,113.5764774,23.1110140,-0.556,-0.592,-0.590,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,3.0
1780298043.901563,1,3.72,23.60,1.49,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.85,-0.45,7.50,0.09,-0.23,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.551,-0.583,-0.581,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.021526,1,3.72,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.89,-0.44,7.52,0.09,-0.48,-0.13,0.00,0.00,0.00,113.5764774,23.1110140,-0.547,-0.576,-0.571,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.140948,1,3.72,23.60,1.48,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.95,-0.43,7.53,0.07,-0.63,-0.12,0.00,0.00,0.00,113.5764774,23.1110140,-0.556,-0.572,-0.560,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.265465,1,3.72,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.02,-0.42,7.54,0.05,-0.65,-0.11,0.00,0.00,0.00,113.5764774,23.1110140,-0.564,-0.570,-0.555,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.381371,1,3.72,23.60,1.44,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.12,-0.42,7.57,-0.01,-0.33,-0.13,0.00,0.00,0.00,113.5764774,23.1110140,-0.566,-0.569,-0.557,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.501429,1,3.72,23.60,1.52,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.13,-0.42,7.59,-0.04,-0.07,-0.17,0.00,0.00,0.00,113.5764774,23.1110140,-0.558,-0.567,-0.558,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.621420,1,3.72,23.60,1.51,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.12,-0.43,7.61,-0.07,0.18,-0.22,0.00,0.00,0.00,113.5764774,23.1110140,-0.565,-0.567,-0.562,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.741479,1,3.72,23.60,1.51,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.08,-0.44,7.64,-0.07,0.36,-0.27,0.00,0.00,0.00,113.5764774,23.1110140,-0.577,-0.569,-0.566,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.865460,1,3.72,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.04,-0.45,7.67,-0.07,0.45,-0.32,0.00,0.00,0.00,113.5764774,23.1110140,-0.592,-0.573,-0.571,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,4.0
1780298044.981295,1,3.72,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.95,-0.45,7.73,-0.02,0.35,-0.31,0.00,0.00,0.00,113.5764774,23.1110140,-0.596,-0.578,-0.578,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.101452,1,3.72,23.60,1.46,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.92,-0.45,7.76,0.00,0.23,-0.26,0.00,0.00,0.00,113.5764774,23.1110140,-0.581,-0.579,-0.582,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.221373,1,3.72,23.60,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.91,-0.45,7.78,0.02,0.10,-0.19,0.00,0.00,0.00,113.5764774,23.1110140,-0.583,-0.579,-0.586,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.341345,1,3.72,23.60,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.91,-0.45,7.80,0.03,0.00,-0.11,0.00,0.00,0.00,113.5764774,23.1110140,-0.571,-0.578,-0.585,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.530596,1,3.72,23.60,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.91,-0.44,7.80,0.02,-0.06,-0.06,0.00,0.00,0.00,113.5764774,23.1110140,-0.588,-0.580,-0.584,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.580376,1,3.72,23.60,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.44,7.81,-0.02,-0.14,-0.06,0.00,0.00,0.00,113.5764774,23.1110140,-0.580,-0.580,-0.580,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.701265,1,3.72,23.70,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.95,-0.45,7.82,-0.05,-0.16,-0.11,0.00,0.00,0.00,113.5764774,23.1110140,-0.562,-0.576,-0.577,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.821193,1,3.72,23.70,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.97,-0.45,7.84,-0.06,-0.18,-0.17,0.00,0.00,0.00,113.5764774,23.1110140,-0.575,-0.576,-0.575,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,5.0
1780298045.941216,1,3.72,23.70,1.42,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.46,7.86,-0.05,-0.16,-0.22,0.00,0.00,0.00,113.5764774,23.1110140,-0.578,-0.576,-0.576,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.066099,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.00,-0.46,7.89,-0.03,-0.12,-0.26,0.00,0.00,0.00,113.5764774,23.1110140,-0.580,-0.577,-0.575,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.181145,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.01,-0.46,7.94,0.06,0.03,-0.26,0.00,0.00,0.00,113.5764774,23.1110140,-0.588,-0.579,-0.576,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.301142,1,3.72,23.60,1.47,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.45,7.97,0.10,0.11,-0.23,0.00,0.00,0.00,113.5764774,23.1110140,-0.588,-0.581,-0.581,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.421222,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.98,-0.43,7.99,0.11,0.14,-0.20,0.00,0.00,0.00,113.5764774,23.1110140,-0.587,-0.582,-0.584,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.541069,1,3.72,23.60,1.43,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.97,-0.42,8.00,0.10,0.14,-0.18,0.00,0.00,0.00,113.5764774,23.1110140,-0.594,-0.584,-0.587,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.665014,1,3.72,23.60,1.50,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.41,8.02,0.06,0.08,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.599,-0.587,-0.591,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.781016,1,3.72,23.60,1.50,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.41,8.05,-0.04,-0.07,-0.14,0.00,0.00,0.00,113.5764774,23.1110140,-0.594,-0.589,-0.592,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,6.0
1780298046.901026,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.97,-0.42,8.07,-0.09,-0.13,-0.14,0.00,0.00,0.00,113.5764774,23.1110140,-0.605,-0.592,-0.596,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.021059,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.43,8.09,-0.12,-0.13,-0.14,0.00,0.00,0.00,113.5764774,23.1110140,-0.588,-0.591,-0.596,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.141043,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.45,8.10,-0.13,-0.09,-0.16,0.00,0.00,0.00,113.5764774,23.1110140,-0.575,-0.588,-0.592,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.265061,1,3.72,23.60,1.40,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.00,-0.46,8.12,-0.11,0.00,-0.19,0.00,0.00,0.00,113.5764774,23.1110140,-0.603,-0.591,-0.593,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.380943,1,3.72,23.60,1.40,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.98,-0.47,8.17,-0.02,0.17,-0.27,0.00,0.00,0.00,113.5764774,23.1110140,-0.597,-0.592,-0.594,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.500838,1,3.72,23.60,1.39,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.46,8.20,0.02,0.22,-0.30,0.00,0.00,0.00,113.5764774,23.1110140,-0.601,-0.594,-0.593,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.620991,1,3.72,23.60,1.39,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.46,8.23,0.06,0.20,-0.30,0.00,0.00,0.00,113.5764774,23.1110140,-0.604,-0.596,-0.596,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.740922,1,3.72,23.60,1.39,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.92,-0.45,8.26,0.08,0.13,-0.28,0.00,0.00,0.00,113.5764774,23.1110140,-0.613,-0.599,-0.603,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.865577,1,3.72,23.60,1.40,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.91,-0.44,8.28,0.08,0.03,-0.23,0.00,0.00,0.00,113.5764774,23.1110140,-0.606,-0.601,-0.604,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,7.0
1780298047.980804,1,3.72,23.60,1.40,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.93,-0.43,8.31,0.01,-0.19,-0.11,0.00,0.00,0.00,113.5764774,23.1110140,-0.610,-0.602,-0.607,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,8.0
1780298048.100312,1,3.72,23.60,1.41,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.96,-0.43,8.32,-0.01,-0.27,-0.08,0.00,0.00,0.00,113.5764774,23.1110140,-0.617,-0.605,-0.610,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,8.0
1780298048.220324,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-1.99,-0.43,8.33,-0.02,-0.29,-0.09,0.00,0.00,0.00,113.5764774,23.1110140,-0.616,-0.607,-0.612,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,8.0
1780298048.340145,1,3.72,23.60,1.45,0,1100000,11100,000000000,-32765,0,0,0,0,0,0,-2.02,-0.43,8.34,-0.01,-0.28,-0.12,0.00,0.00,0.00,113.5764774,23.1110140,-0.609,-0.608,-0.612,0.000,0.0000000,0.0000000,0.000,0.00,0.00,0.00,0.000,0.00,26,6,1,7,14,8.0
